"word_id","term","translation","from_lang","to_lang","current_category_names","current_level","proposed_package","proposed_level","notes"
"d787dfc9-ab94-402e-8fc7-9ca1d980a7ef","muddy species","schlammige Arten","en","de","Nature","A2","","A2",""
"f5371169-9365-48f9-bcee-5c334a04b902","muddy trail","matschiger Pfad","en","de","Nature","A1","","A1",""
"31679eca-7476-4f15-837c-4105bbd22d73","muddy valley","trübes Tal","en","de","Nature","B1","","B1",""
"1c445e85-adcb-4b1d-99cb-01a53eb609d6","muddy wetland","schlammiges Feuchtgebiet","en","de","Nature","A2","","A2",""
"e841b427-45c9-4d0d-9c9e-b163b51d13b8","muffler","schalldämpfer","en","de","Transport","B2","","B2",""
"93de7b82-c927-453a-9917-c3edd0d4b054","multi‑factor authentication","Mehrfaktor‑Authentifizierung","en","de","Work & Careers","B2","","B2",""
"936a82bc-a37f-492e-b5d3-9fcf740b5d7d","multilateral","multilateral","en","de","Law & Politics","B2","","B2",""
"dbb739cc-87e1-4d8d-91be-c74c116a352c","multiplayer","Mehrspieler","en","de","Gaming","A2","","A2",""
"67f9c826-db0c-4bbc-b763-c4aea3dbc85a","multiple","mehrere","en","de","B2","B2","","B2",""
"9264d546-4eee-4c67-927c-195de4b211e8","multiple-choice question","multiple-Choice-Frage","en","de","School & Studies","A1","","A1",""
"645abb83-32ad-4b97-9014-10f2e68d152b","multiply","multiplizieren","en","de","B2","B2","","B2",""
"9a4c36d8-3545-4a91-b084-641f84be1998","multitrack recording","Mehrspuraufnahme","en","de","Music & Entertainment","C1","","C1",""
"ee61373f-30d9-4b89-abda-128063e36430","multivitamin","multivitamin","en","de","Health & Fitness","A1","","A1",""
"3d4422a8-98f8-4a2e-9832-e48811d7105c","municipal","kommunal","en","de","C1","C1","","C1",""
"88441965-0114-4bc5-9680-990177241531","murder","mord","en","de","B1","B1","","B1",""
"4d30d902-b22d-4449-89f0-2cd1a8e120e8","murmur","murmeln","en","de","C2","C2","","C2",""
"a15889a8-7cc7-4ddf-ac31-a8df56ea57f6","muscle","muskel","en","de","B1; Health & Fitness","B1","","B1",""
"12ecfac5-580e-4df1-b21f-9cdd92f0f63e","museum","museum","en","de","A1","A1","","A1",""
"b0560d5f-0c29-4804-bec2-6f9569b082e4","mushroom","Pilz","en","de","Food & Cooking","A2","","A2",""
"2ca3f639-aa66-4d9f-b265-9b0bdff5d2d5","music","Musik","en","de","A1; Music & Entertainment; Top 500 Words","A1","Top 500 Words","A1",""
"7695f26c-45e0-415a-b6f6-dbb95df104de","music channel","Musiksender","en","de","Media & News","A1","","A1",""
"dc6f639a-8e4b-4f5b-88f0-617ef76da29c","music criticism","Musikkritik","en","de","Music & Entertainment","C1","","C1",""
"596687b4-609c-4f92-a508-0a160ae876bd","music director","Musikdirektor","en","de","Music & Entertainment","B1","","B1",""
"7d41078f-58af-487b-9deb-7096e27e42f4","music festival","Musikfestival","en","de","Music & Entertainment","A2","","A2",""
"0219fc5b-fd14-4138-989c-9cbebf1ee04e","musical","Musical","en","de","A2; B1; Music & Entertainment","B1","","B1",""
"8d58db84-7321-493b-9ffb-21302013bfc6","musically","musikalisch","en","de","C2","C2","","C2",""
"c3ea1a27-0296-4391-93f5-6bcc62b94c71","musician","musiker","en","de","A2","A2","","A2",""
"4e9be5bf-d5a5-426f-bd92-e2f685c8d1ff","must","muss","en","de","A1; Grammar & Syntax","A1","Grammar & Syntax","A1",""
"0d5e9bd0-d279-4cee-8da7-b9aae4fb5b5c","mustard","Senf","en","de","Food & Cooking","A2","","A2",""
"9d30045b-2a72-4a9f-8ef4-a51b912dc36d","mutation","mutation","en","de","Science","A1","","A1",""
"e3c8434a-dc20-4945-8eff-0307b53615db","mutual","gegenseitig","en","de","C1; Relationships","C1","","C1",""
"a90b3c4d-0e38-4ea4-9dd7-848d047b8201","mutual consent","gegenseitiges Einverständnis","en","de","Relationships","B2","","B2",""
"9c83ee2d-5004-49d2-85ee-c3afe0285cd7","mutualism","Mutualismus","en","de","Animals","B2","","B2",""
"f64d4007-39eb-43fb-a516-81582ef02fb6","muzzle","Maulkorb","en","de","Animals","A2","","A2",""
"9dd4a419-a013-4015-9fe7-6ddfd1cf1573","my","mein","en","de","A1","A1","","A1",""
"409cccca-8596-4bad-99ed-0d7c0ad89ee6","my bad","mein Fehler","en","de","Phrases & Idioms","B2","Phrases & Idioms","B2",""
"42c4cd23-af14-4966-9b13-5e9f4b858add","my house, my rules","Mein Haus, meine Regeln","en","de","Home & Living","C1","","C1",""
"d2b32284-9cf2-47e7-8cec-ef9599279b07","my name is","mein Name ist","en","de","Top 500 Words","A1","Top 500 Words","A1",""
"fd9f6c9a-1ece-4b6c-8815-08e92778b228","myself","mich","en","de","A2","A2","","A2",""
"3dc032b7-ea2e-4f71-93c1-5291f1ecd10a","mysterious","geheimnisvoll","en","de","B2","B2","","B2",""
"2e1f68ed-6b77-43cb-98f6-615aedffde2a","mystery","geheimnis","en","de","Art & Literature; B1","B1","","B1",""
"64178a72-bd19-4a72-a72d-559dafe1137d","myth","mythos","en","de","B2","B2","","B2",""
"e51e7ca2-9e3f-4a73-9609-72956e418757","nail","nagel","en","de","B1","B1","","B1",""
"bbc5238e-5dad-48ea-8ea7-f9ee65aff925","naked","nackt","en","de","B2","B2","","B2",""
"f1eff8bf-fb01-44fe-a77a-a51ed603ff54","name","name","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"6843d7b1-4a5d-4d57-a231-aa800fb17872","name tag","namensschild","en","de","School & Studies","A2","","A2",""
"ac1ead0a-5135-4438-bff5-43bcebef5199","namely","nämlich","en","de","C1","C1","","C1",""
"a9e8d967-6f88-4204-be8e-00734b92e888","nanomaterial","nanomaterial","en","de","Science","B2","","B2",""
"e422fb8f-db5e-4add-80e6-58da299cb49b","nanoparticle","nanopartikel","en","de","Science","A1","","A1",""
"a7a872f2-2b39-46fb-b045-626c9f0a4ff4","nanotechnology","nanotechnologie","en","de","Tech & Innovation","A1","","A1",""
"1746b948-fb3f-4bde-bd61-c111530cdaff","napkin","Serviette","en","de","Food & Cooking","A1","","A1",""
"8896c69d-591d-4590-b6ff-0b5f6d7c7d3c","narrative","erzählung","en","de","B1","B1","","B1",""
"93c298a7-f777-4d1f-8cf8-557ce3b0dc4f","narrative arc","erzählbogen","en","de","Art & Literature","A1","","A1",""
"4bc69595-32b5-4532-a38a-aa5383a8ea68","narrator","erzähler","en","de","Art & Literature; C2","C2","","C2",""
"350fa97b-096a-417a-97a5-ab123c7a4ca5","narrow","schmal","en","de","A2; B2","B2","","B2",""
"fd63566a-9f44-4592-9fcc-d48cd43cf2c2","narrow-minded","engstirnig","en","de","Personality","B1","","B1",""
"0ee7fbf1-34b2-41c8-a1f8-b09c8aa34826","NASA","NASA","en","de","Space","B1","","B1",""
"e1a7ebe9-406d-4957-8f83-ddc981a83fb9","nasty","böse","en","de","B2","B2","","B2",""
"1ab0fd31-a82d-4d15-bb47-4b45138448e2","natal dispersal","Abwanderung vom Geburtsort","en","de","Animals","B2","","B2",""
"dea313f2-c83e-46b2-997a-6097a7e39f08","nation","nation","en","de","B1","B1","","B1",""
"4bdc6a92-5972-4147-b347-324ad5fc4d11","national","national","en","de","A2; B2; Media & News","B2","","B2",""
"1e15ea43-d839-4437-80aa-d8fad6a28ffc","national athlete","nationalsportler","en","de","Sports","A1","","A1",""
"eb4841c5-d908-4bff-af95-5b634ef14b96","national coach","nationaltrainer","en","de","Sports","B1","","B1",""
"2689a12e-8a7f-4e35-bf28-738cfbc4278d","national event","nationale Veranstaltung","en","de","Sports","C1","","C1",""
"5f5e63b7-7780-4725-b8d8-db0d4653e3c4","national game","nationales Spiel","en","de","Sports","B1","","B1",""
"f11f9b6b-1f8e-4b22-bf04-59e41bd044ad","national match","länderspiel","en","de","Sports","B1","","B1",""
"01cf98de-230f-4344-a6e1-5e84b6287b6b","national park","Nationalpark","en","de","Environment","A2","","A2",""
"e98934c9-943f-41bc-bcee-e91ae7c05d1d","national performance","nationale Leistung","en","de","Sports","A1","","A1",""
"10c22156-8df9-4e46-abf4-84ccea4bd3eb","national record","nationaler Rekord","en","de","Sports","A2","","A2",""
"80e1ed1c-8f43-4720-8e44-00d1f53b4dc8","national stadium","nationalstadion","en","de","Sports","B1","","B1",""
"861ae997-cb87-4d75-916b-548c5beb2fc2","national team","nationalmannschaft","en","de","Sports","B2","","B2",""
"16009307-1fde-4913-a0e0-8bd238d6825b","national training","nationale Ausbildung","en","de","Sports","C1","","C1",""
"b493ace6-f3a5-4bed-82de-f0640b235c29","nationally determined contribution","national festgelegter Beitrag (NDC)","en","de","Environment","C1","","C1",""
"65245e7e-a058-46c3-b4a5-72e34883cc7d","nationwide","landesweit","en","de","C1","C1","","C1",""
"33a21e79-4e03-440d-998c-88b0e5fdbf29","native","einheimisch","en","de","B1","B1","","B1",""
"e32ff06a-570c-44f2-bd4e-9e65d583d976","native ad","Native Advertising","en","de","Media & News","B1","","B1",""
"1f2c5fdb-b4ac-4840-b2ca-3f94beacce05","native coast","einheimische Küste","en","de","Nature","A1","","A1",""
"5bf7f261-fab6-40be-992a-f1d6a12911ab","native forest","urwald","en","de","Nature","C1","","C1",""
"312fe956-c325-4247-9159-1a0688b96996","native habitat","heimischer Lebensraum","en","de","Nature","A1","","A1",""
"accfed85-d020-40a3-9335-a00dd2838de8","native peak","einheimischer Gipfel","en","de","Nature","A1","","A1",""
"d3314320-71d0-4193-9dd9-aa3a6dcd881b","native reef","einheimisches Riff","en","de","Nature","B1","","B1",""
"eb799247-fe5d-4d03-8e50-843eabf437e9","native river","heimatfluss","en","de","Nature","B2","","B2",""
"3f3b06a1-5ebb-410c-aece-223b7007bf88","native shore","heimatufer","en","de","Nature","C1","","C1",""
"abf0bde5-1214-45d0-bcf3-5f752c9d086c","native species","einheimische Arten","en","de","Nature","B2","","B2",""
"11d34ddf-c9a6-4c97-a9a0-eae2e9a5f50a","native trail","heimatpfad","en","de","Nature","A1","","A1",""
"a7c446ec-13a3-45fb-8aea-ce2fe34387d0","native valley","heimattal","en","de","Nature","B2","","B2",""
"a81f61d0-a42f-4922-86fb-02a2fce16490","native wetland","heimisches Feuchtgebiet","en","de","Nature","C1","","C1",""
"3a5c8813-54e9-4fd9-9c99-3a0076bc548e","NATO","NATO","en","de","Law & Politics","A2","","A2",""
"19b42eb5-24a8-430c-8c94-b8e8eaa439ec","natural","natürlich","en","de","A1; Environment","A1","","A1",""
"453c70aa-89ad-434e-a05d-8ac4623363a5","natural capital","Naturkapital","en","de","Environment","C1","","C1",""
"24d524cf-6c5e-4aa0-973f-91ffdf726200","natural language processing","verarbeitung natürlicher Sprache","en","de","Grammar & Syntax; Tech & Innovation","A2","Grammar & Syntax","A2",""
"2ef756bd-160d-41ed-9e22-54a8a54a4dd1","natural selection","natürliche Auslese","en","de","Science","B2","","B2",""
"49273dd7-f4c1-4dc2-91c4-7e20546872cc","naturally","natürlich","en","de","B1","B1","","B1",""
"de2f5dd9-34f9-4a2b-b2e9-851bd86b2dac","nature","Natur","en","de","A2; Environment","A2","","A2",""
"5cdfaf44-ee4e-44c5-9176-a52218a3d4dd","nature restoration","Renaturierung","en","de","Environment","B1","","B1",""
"666ffb26-5336-48e6-a07d-5e2c0a8cf24b","nature‑based","naturbasiert","en","de","Environment","C1","","C1",""
"7f2e0e7c-e50d-4585-839a-d2cde7bea154","nature‑based solutions","naturbasierte Lösungen","en","de","Environment","B2","","B2",""
"e66b6737-581d-44aa-a6bd-eedc22ca9105","nature‑positive","naturpositiv","en","de","Environment","B1","","B1",""
"537c85cf-b4e2-4b52-bf40-c6e4f694c8b6","naval","marine","en","de","C1","C1","","C1",""
"e0062df5-c0ac-4c25-9880-f0f1c3440440","navigation","navigation","en","de","B2","B2","","B2",""
"174f6f82-0344-4595-bc4f-c4c75bbdc700","navigation system","navigationssystem","en","de","Transport","B1","","B1",""
"35976644-8c6a-40b0-a11c-8e4c1c159259","near","in der Nähe von","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"860e9e68-06ec-4c15-a3a7-0e17ee02f44c","nearby","in der Nähe","en","de","B2","B2","","B2",""
"292535cf-bc40-4a45-acad-0942ee2cbdcf","nearly","fast","en","de","A2","A2","","A2",""
"0b9423d1-d97c-470f-b056-770a9a7947ab","neat","ordentlich","en","de","B1; Style & Fashion","B1","","B1",""
"b20d4eb4-7c2f-46f6-9795-40572c6b0f7d","nebula","nebel","en","de","Science","B2","","B2",""
"8c601a2c-5d32-4fab-85cc-33da824248bf","necessarily","unbedingt","en","de","B1","B1","","B1",""
"8e751dc3-db41-4904-a3f1-40817b1bdce2","necessary","notwendig","en","de","A2","A2","","A2",""
"b89ef6d9-c0ad-4119-a126-52bbceb1013e","necessity","notwendigkeit","en","de","B2","B2","","B2",""
"2d436fe5-4457-43e0-a013-21c45f158790","neck","hals","en","de","A2; Health & Fitness","A2","","A2",""
"eeeed7b2-81b4-4693-a2dd-75383cb5db2a","need","brauchen","en","de","A1; A2; B1; Top 500 Words","B1","Top 500 Words","B1",""
"a53db748-7fca-4533-8127-2061dffae94c","need to","müssen","en","de","Grammar & Syntax","C1","Grammar & Syntax","C1",""
"6d714e6f-431e-4e86-8b4b-4a9b7041b4ad","needle","nadel","en","de","B1","B1","","B1",""
"a6216f80-1ca7-43eb-bde4-6160129fc537","needless","unnötig","en","de","C2","C2","","C2",""
"a9bdf885-4eb4-413b-a1d7-2dbf052fea78","negation","verneinung","en","de","Grammar & Syntax","C1","Grammar & Syntax","C1",""
"770f4725-c3c1-4d1c-b2ba-ef9177b6b93f","negative","negativ","en","de","A1; B2","B2","","B2",""
"7769648f-bcba-4614-96d5-d9626e3c0041","negative space","negativraum","en","de","Art & Literature","B1","","B1",""
"789ce290-c60a-4696-bfce-68e17a8cdf0c","neglect","vernachlässigung","en","de","C1","C1","","C1",""
"823aa55f-ec8c-4e3a-bddc-48d762244889","negligence","nachlässigkeit","en","de","C2","C2","","C2",""
"3198858e-1ca4-4717-b29c-79f10c5fa1fb","negligent","fahrlässig","en","de","C2","C2","","C2",""
"f8dc057d-8230-48d4-ab85-bbafeb247b6d","negligible","vernachlässigbar","en","de","C2","C2","","C2",""
"eaf13582-1c5e-4ff8-8437-273f27e616e2","negotiate","verhandeln","en","de","B2","B2","","B2",""
"37146030-b903-4c36-83cc-699fadf63089","negotiation","verhandlung","en","de","B2","B2","","B2",""
"b3d0803d-60c3-4661-9e95-c987debe73ec","neighbor","Nachbar/Nachbarin","en","de","A1; Relationships; Top 500 Words","A1","Top 500 Words","A1",""
"a24e3c49-f5db-4d43-a11c-c5d55bbee783","neighborhood","nachbarschaft","en","de","A1","A1","","A1",""
"72d237b0-05b9-4ae6-a2c8-168890aa52b0","neighborhood watch","Nachbarschaftswache","en","de","Home & Living","B1","","B1",""
"d974b398-1b4f-4e26-aa5b-1f997e783b83","neighboring","benachbarte","en","de","C1","C1","","C1",""
"d7298c7a-4084-4ae1-8f4d-3458c54b4992","neither","weder","en","de","A2; B1; Top 500 Words","B1","Top 500 Words","B1",""
"cbd05fbd-eb21-47ff-8079-1b1d0f787145","Neptune","Neptun","en","de","Space","A1","","A1",""
"661b06c3-7554-4723-bd60-b1496ed030ea","nerve","nerv","en","de","B2; Health & Fitness","B2","","B2",""
"df26b140-5911-4e43-aea7-fad7297704a4","nervous","nervös","en","de","A2","A2","","A2",""
"da794d96-b7ec-4aad-88ca-2cbb545f5fa3","nervous system","nervensystem","en","de","Science","C1","","C1",""
"72994825-de6a-4442-a2be-9c6268983c8c","nest","Nest","en","de","Animals; C1","C1","","C1",""
"1bfd0c30-9b5e-469c-9f50-23a43552fd64","nesting site","Nistplatz","en","de","Animals","C1","","C1",""
"062201a0-4c5b-4834-a1ad-2d65e32035f7","net","netz","en","de","B1; C1","B1","","B1",""
"d2b7e64a-6516-42e3-8dae-c06ab995ba1e","net neutrality","Netzneutralität","en","de","Law & Politics","B2","","B2",""
"0fd1bf6c-c40d-41bb-a374-b1487d71c63b","net price","Nettopreis","en","de","Money & Shopping","B2","","B2",""
"3b40863e-e37c-4b45-a804-d5b4d10c9fef","net salary","Nettogehalt","en","de","Money & Shopping","B2","","B2",""
"aeec2277-303e-4550-a641-0559ee3ff430","net zero","Netto‑Null","en","de","Environment","B1","","B1",""
"bed73571-e773-4cbd-bcf2-2c7d6fb80175","netcode","Netcode","en","de","Gaming","B2","","B2",""
"2378e638-b58a-4247-b211-14da5351cf00","network","netzwerk","en","de","A2","A2","","A2",""
"3b4ab0b3-5034-4184-bd97-83140cacfafe","network latency","netzwerk-Wartezeit","en","de","Tech & Innovation","A1","","A1",""
"eb9ca4b6-2c27-40cf-8154-d650472980c3","neural interface","neuronale Schnittstelle","en","de","Tech & Innovation","C1","","C1",""
"f416a37e-4917-4fed-b5bf-b55e59526abe","neural network","neuronales Netz","en","de","Science; Tech & Innovation","C1","","C1",""
"857341c4-eea5-4577-9dd9-2867a150056d","neuromuscular","neuromuskulär","en","de","Sports","C2","","C2",""
"67c37073-e7f8-4d38-9905-ce2e9bc0bfec","neuron","neuron","en","de","Science","B1","","B1",""
"c3c42d7c-b708-4c24-87b4-94477372acdb","neutral","neutral","en","de","B2","B2","","B2",""
"15f1ae35-f9f0-4ba9-8744-e2cc0f66e11b","neutral colors","neutrale Farben","en","de","Style & Fashion","A1","","A1",""
"f54f97fb-3560-4e5f-a057-7fc5cb35cba1","neutron","neutronen","en","de","Science","A2","","A2",""
"fb511a5f-7978-4685-9f81-27b801680785","neutron star","neutronenstern","en","de","Space","B1","","B1",""
"923aa78b-65e7-4254-940b-7282209fcd6b","never","niemals","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"0b612c20-121d-4ff1-8a88-638ae5675bd6","nevertheless","dennoch","en","de","B2","B2","","B2",""
"31e1bc0b-5938-4f85-ab14-5b1e25956cf1","new","neu","en","de","A1; Money & Shopping; Top 500 Words","A1","Top 500 Words","A1",""
"c6ca0779-df9a-4f4a-b040-a6f2e2d8a908","new game plus","Neues Spiel Plus","en","de","Gaming","B1","","B1",""
"eaf0b789-b960-4ecd-b2c0-62b405d6b47b","new music friday","New Music Friday","en","de","Music & Entertainment","B2","","B2",""
"67dc0bbc-85ae-41ed-980b-4c45c70bd5fd","newly","neu","en","de","B2","B2","","B2",""
"2d538f39-83e3-4053-8c21-1232250c10bb","news","Nachrichten","en","de","C2; Media & News","C2","","C2",""
"db3a45c7-d87f-4a37-b05d-1d65b42b3581","news agency","Presseagentur","en","de","Media & News","B1","","B1",""
"33e0e846-91a1-4622-b038-fcde00713630","news app","Nachrichten-App","en","de","Media & News","A1","","A1",""
"3f3d1499-65dd-48b8-a657-31b2381ce273","news article","Nachrichtenartikel","en","de","Media & News","A2","","A2",""
"5b3d07a5-1b75-4f38-9432-dc5f26f41d7f","news cycle","Nachrichtenzyklus","en","de","Media & News","B1","","B1",""
"5e21cfbd-ffe2-4d34-9996-2fb94f719264","news desk","Newsdesk","en","de","Media & News","B1","","B1",""
"c5f41142-5662-4504-a8c8-e434b6cc3fdb","news outlet","Nachrichtenportal/Medium","en","de","Media & News","B1","","B1",""
"8f4864fb-2d83-4be7-8e82-45c536f6c184","news ticker","Newsticker","en","de","Media & News","A2","","A2",""
"1d538953-8ec4-46e0-8d5b-32f321ce86e4","newsletter","Newsletter","en","de","C1; Media & News","C1","","C1",""
"b444c2e8-947c-4a93-a20e-cb796b99519b","newspaper","Zeitung","en","de","A1; Media & News; Top 500 Words","A1","Top 500 Words","A1",""
"6071c600-b723-47c5-bb05-2771f1282b04","newsroom","Redaktion","en","de","Media & News","A1","","A1",""
"3170ca86-7893-4129-8880-fdf4ad6c96b7","next","nächste","en","de","A1; B1; Top 500 Words","B1","Top 500 Words","B1",""
"d97e82e2-7e61-49aa-829c-7549dbb32825","NFT","NFT","en","de","Tech & Innovation","A1","","A1",""
"0d43466e-5fa1-4bea-b85c-7c088ddaf5f3","nice","schön","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"52796e90-b484-4687-a637-2391c5907283","nice one","schön","en","de","Phrases & Idioms","A1","Phrases & Idioms","A1",""
"b48492f9-2a82-4463-b138-ef39ae845533","Nice shot!","Schöner Schuss!","en","de","Sports","C1","","C1",""
"0901391c-67f9-4184-bbd8-fa3f23d6da21","Nice to meet you.","Freut mich, dich kennenzulernen.","en","de","Relationships","A1","","A1",""
"4b9bd6cf-ba52-484c-a949-41405b14bb46","Nice work— I appreciate it.","Gute Arbeit - ich weiß es zu schätzen.","en","de","Phrases & Idioms","A2","Phrases & Idioms","A2",""
"ba28f8e2-ba23-4ac4-8101-d8e0de9cc4da","Nice work— keep it up!","Gute Arbeit - machen Sie weiter so!","en","de","Phrases & Idioms","B1","Phrases & Idioms","B1",""
"fcf4ba4d-800b-4bfa-a1f1-0a45f7e5e870","Nice work— much appreciated.","Gute Arbeit - sehr zu schätzen.","en","de","Phrases & Idioms","B2","Phrases & Idioms","B2",""
"adbd2e79-63f1-40d8-b0a2-0a1c4af96044","Nice work— noted.","Gute Arbeit - zur Kenntnis genommen.","en","de","Phrases & Idioms","C2","Phrases & Idioms","C2",""
"36e9933f-33b2-46c5-9f96-cb79a9f07a1d","Nice work— that helps.","Gute Arbeit - das hilft.","en","de","Phrases & Idioms","B1","Phrases & Idioms","B1",""
"3dddb693-ee0c-4935-9a56-093068097e9b","niche","Nische","en","de","Animals; C1","C1","","C1",""
"1498322d-082a-405a-9aee-7fc92d490ea4","nickel","nickel","en","de","B2","B2","","B2",""
"8f625d03-fcf4-4650-b8cd-69ffab292e70","night","nacht","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"a0d3d555-d4af-4a19-9a90-ffe84903eb40","nightmare","alptraum","en","de","B2","B2","","B2",""
"70689581-37da-4544-8ffd-00f593795906","nine","neun","en","de","A1","A1","","A1",""
"16ee13bc-2d66-4b35-866f-eadcbe97e619","nineteen","neunzehn","en","de","A1","A1","","A1",""
"3551bbe7-deda-4593-ab08-01c35b502c6a","ninety","neunzig","en","de","A1","A1","","A1",""
"2dbb63e2-480e-48ec-a211-a3cc5e3af9e3","nitrate pollution","Nitratbelastung","en","de","Environment","B2","","B2",""
"41619db8-8144-4d10-8bd7-c0db4e104a0c","nitrogen cycle","stickstoffkreislauf","en","de","Science","C1","","C1",""
"d7ddeae8-b6a5-49ec-857e-bcd675343085","NLP","NLP","en","de","Science","C1","","C1",""
"f3707654-8412-4025-acfe-55cac8dd55dc","no","keine","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"6703aa3d-cb92-479c-91b4-1a0d72708ebc","no comment","kein Kommentar","en","de","Media & News","B1","","B1",""
"3e7a67fe-adf5-425b-b512-cbde27321a6c","no entry","kein Eintrag","en","de","Transport","B2","","B2",""
"4462f559-6df2-4c89-881f-c8923ca672c1","no hit run","No‑Hit‑Run","en","de","Gaming","C2","","C2",""
"74237f72-65b7-4b34-9ccc-05551f218143","no one is above the law","niemand steht über dem Gesetz","en","de","Law & Politics","C1","","C1",""
"007372e6-6b0d-46a2-8361-4e02dadbdd11","no pain, no gain","kein Schmerz, kein Gewinn","en","de","Health & Fitness","B2","","B2",""
"f289105e-09f1-4b40-b6c9-1d323e8e69dc","no pets","keine Haustiere","en","de","Home & Living","A2","","A2",""
"f1a222cb-34c9-49a9-9737-b14d6c0fe156","no scope","ohne Visier schießen","en","de","Gaming","B2","","B2",""
"af2fa865-3af9-4acc-abc4-ff9b92613c53","no worries","keine Sorge","en","de","Phrases & Idioms","A2","Phrases & Idioms","A2",""
"b0bb5447-69da-47c6-95e6-ddeeef0b4d6c","noble","edel","en","de","C1","C1","","C1",""
"81db123e-bdd1-4e78-9cd4-7761b246ad32","nobody","niemand","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"73f70265-a092-454d-ad61-6e5db3f9d5b3","nocturnal","nachtaktiv","en","de","Animals","A2","","A2",""
"80852c02-604e-4626-a49c-de8cb7845fbc","nocturnal hunter","nächtlicher Jäger","en","de","Animals","B1","","B1",""
"0a0c6476-7dd0-43f3-8877-f1bab039f9df","nod","nicken","en","de","C1","C1","","C1",""
"7be2bb3b-51ca-4fe1-a16d-54619490c90f","noise complaint","Lärmbeschwerde","en","de","Home & Living","B1","","B1",""
"e4214814-805c-4f78-a187-51c3b998a653","noise pollution","Lärmbelastung","en","de","Environment","A2","","A2",""
"16f5928f-b1b0-4d84-abc3-b3b7d01e2242","noise reduction","Rauschminderung","en","de","Music & Entertainment","B2","","B2",""
"3d92acee-69b6-4a4b-b483-8103b6ec9410","noisy","laut","en","de","Home & Living","B1","","B1",""
"5cc02812-e610-48da-8ab7-d2d063ba15e9","nominate","nominieren","en","de","C1","C1","","C1",""
"4906a225-0511-41b6-96dd-376db316fd6b","nomination","nominierung","en","de","C1","C1","","C1",""
"9f997df8-2889-4491-aab9-11ab54f731d6","nominee","kandidat","en","de","C1","C1","","C1",""
"1aa9e6ce-c8d3-4cc8-af36-e173a5f592cc","non sequitur","unlogische Schlussfolgerung","en","de","Thoughts","B1","","B1",""
"451166be-ed01-4052-b1d8-d32455c9f038","non-diegetic sound","außerdiegetischer Klang","en","de","Music & Entertainment","C1","","C1",""
"f895a7a3-aa0a-4a12-9ee8-91624fba126c","non-refundable","nicht erstattungsfähig","en","de","Travel","B2","","B2",""
"936c4cec-86b4-405a-85c6-8a2f48dda9f7","non‑binding","unverbindlich","en","de","Law & Politics","B2","","B2",""
"96ff7791-e1b0-4d08-9860-d453fcc8dcab","non‑disclosure agreement","Geheimhaltungsvereinbarung","en","de","Work & Careers","B2","","B2",""
"9b1cc91a-4e18-4a06-a40b-1811fc0b59fd","non‑refundable","nicht erstattungsfähig","en","de","Money & Shopping","C1","","C1",""
"93ca40cd-537c-4853-8da7-d5656a4c1a89","none","keine","en","de","A2; Top 500 Words","A2","Top 500 Words","A2",""
"87074438-7ffe-4577-a709-b794be0d2493","nonetheless","dennoch","en","de","C1","C1","","C1",""
"b3f53eaf-cc7e-46e6-9d4c-b6ad71b4fc17","nonfiction","sachbücher","en","de","Art & Literature","B1","","B1",""
"e632b784-8293-4b26-9f89-b1565e8363f8","nonmetal","nicht-Metall","en","de","Science","A2","","A2",""
"28661908-0212-492b-8338-6370cb424880","nonprofit","gemeinnützig","en","de","C1","C1","","C1",""
"588bf08f-3482-4c66-91f4-2df6c22d3f0b","nonsense","blödsinn","en","de","C1","C1","","C1",""
"66c5f1a0-39bb-4039-a629-82cbb7393df7","nonstop flight","nonstop-Flug","en","de","Travel","B1","","B1",""
"65df9293-31bb-4e80-b5af-fdcdcde91252","nonviolent communication","Gewaltfreie Kommunikation","en","de","Relationships","C1","","C1",""
"b94547be-a43d-44fd-a8fc-0ca8edfcf963","noodles","Nudeln","en","de","Food & Cooking","A2","","A2",""
"d300f4e3-4f05-48c9-bdfc-0e5bdc2d2cd1","noon","mittag","en","de","C1","C1","","C1",""
"f4c1450a-19c1-4fba-9e8c-ed92c7909219","nor","noch","en","de","B1","B1","","B1",""
"8a2a7102-b6be-4ccb-9ab2-e2c241a09b3b","norm","norm","en","de","B2","B2","","B2",""
"f47d68e6-ea4a-4879-b152-d0e67b4df02a","normal","normal","en","de","A2; B1","B1","","B1",""
"d0a65330-ebe8-4064-bfa2-be1e5ae50f8d","normality","normalität","en","de","C2","C2","","C2",""
"f2ff67a4-fb49-4bbd-9cff-9fc70bd3ad7f","normally","normalerweise","en","de","A2","A2","","A2",""
"ad2938a5-2ae5-437a-90f7-085b5a012c70","north","norden","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"2c5d5030-a62f-4182-871a-3a135b06b5f8","north star","Nordstern","en","de","Work & Careers","C1","","C1",""
"08446cb0-ce4e-468e-be4e-1194af74c448","north star metric","Nordsternmetrik","en","de","Work & Careers","C1","","C1",""
